0.0 11.06328900951666
0.6931471805599453 10.98781496309287
1.0986122886681098 10.925074798020022
1.3862943611198906 10.859902435494437
1.6094379124341003 10.488993841578681
1.791759469228055 10.32855919028321
1.9459101490553132 10.241993434184533
2.0794415416798357 10.21942903970169
2.1972245773362196 9.845222644404153
2.302585092994046 9.619133270177022
2.3978952727983707 9.598862759354034
2.4849066497880004 9.570529135214711
2.5649493574615367 9.45930760329985
2.6390573296152584 9.260272740724393
2.70805020110221 9.256078263650036
2.772588722239781 9.165133779138104
2.833213344056216 9.092457331319466
2.8903717578961645 9.048056708918736
2.9444389791664403 9.001222992395064
2.995732273553991 8.950014029534257
3.044522437723423 8.805075243870684
3.091042453358316 8.801469470733185
3.1354942159291497 8.782629654920699
3.1780538303479458 8.77940359789435
3.2188758248682006 8.748463629942055
3.258096538021482 8.678291111758565
3.295836866004329 8.669399124305569
3.332204510175204 8.431417414394833
3.367295829986474 8.350666240520924
3.4011973816621555 8.340217320947035
3.4339872044851463 8.279189777195004
3.4657359027997265 8.219056661060598
3.4965075614664802 8.218247926685745
3.5263605246161616 8.200562797008564
3.5553480614894135 8.183955717304954
3.58351893845611 8.180320874773685
3.6109179126442243 8.130647968160584
3.6375861597263857 8.120886021092838
3.6635616461296463 8.119398589612294
3.6888794541139363 8.105005537547246
3.713572066704308 8.065265208897733
3.7376696182833684 8.023552392404348
3.7612001156935624 7.992268643270745
3.784189633918261 7.989221408815276
3.8066624897703196 7.9287663216266955
3.828641396489095 7.924072324923417
3.8501476017100584 7.9157131993821155
3.871201010907891 7.85243908535751
3.8918202981106265 7.850882664809852
3.912023005428146 7.845024417241484
3.9318256327243257 7.799753318287247
3.9512437185814275 7.781138509845015
3.970291913552122 7.775695749915245
3.9889840465642745 7.75833346749091
4.007333185232471 7.747164966520335
4.02535169073515 7.723120092266331
4.04305126783455 7.7102051944325325
4.060443010546419 7.700295203420117
4.07753744390572 7.6953031349635665
4.0943445622221 7.6783263565068856
4.110873864173311 7.649692623711514
4.127134385045092 7.621684998724611
4.143134726391533 7.527793987721444
4.1588830833596715 7.527255919373784
4.174387269895637 7.523481312573497
4.189654742026425 7.477604243197589
4.204692619390966 7.4645098346365275
4.219507705176107 7.452402451223638
4.23410650459726 7.4377951216719325
4.248495242049359 7.4318919168078
4.2626798770413155 7.425357887027151
4.276666119016055 7.414572881350589
4.290459441148391 7.403670290012373
4.30406509320417 7.389563953677635
4.31748811353631 7.370230641807081
4.330733340286331 7.338888133838879
4.343805421853684 7.328437352895162
4.356708826689592 7.324489979348532
4.3694478524670215 7.295735072749282
4.382026634673881 7.292337176173877
4.394449154672439 7.285506548522785
4.406719247264253 7.27931883541462
4.418840607796598 7.24422751560335
4.430816798843313 7.242082359256962
4.442651256490317 7.241366283322318
